sample	tissue	type	sample_type
TCGA-AO-A0J7-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0RO-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0BW-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0DS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1Y2-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1IK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1LE-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A1NH-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A22B-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A295-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A5D6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A66L-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-S3-A6ZG-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A1-A0SB-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0EN-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A259-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A425-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A08P-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09W-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AN-A0AS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AQ-A0Y5-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A1AK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A2LL-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A26E-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A13E-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A0DB-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A26J-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A13D-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-EW-A1J6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-EW-A1PB-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LL-A7T0-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A5D7-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A06R-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A079-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07B-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07I-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09C-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AN-A0XP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A03O-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A12H-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A1KS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A2LE-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0E6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0EB-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0H0-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0H9-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1FL-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1XQ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A56Z-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A576-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1FH-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18K-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E2-A1LS-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0AU-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0H5-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E2-A9RU-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LL-A6FP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A08A-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A08L-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A15O-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AN-A0FK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18N-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1FG-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A73U-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LL-A5YM-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A2FM-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A3HN-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A8FY-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1XG-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0CO-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A1G1-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07Z-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A14X-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-EW-A1P0-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LL-A73Z-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-WT-AB41-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A1-A0SF-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A1-A0SK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0CR-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0EO-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18N-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FG-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AC-A2FM-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1EU-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0HK-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1F0-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A204-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A7-A0CH-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A7-A13G-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18S-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0BV-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DO-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1EN-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FC-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A203-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A209-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1ND-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FR-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A2-A0EV-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A06U-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07R-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A081-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A0A9-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A1AP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1F0-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A204-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A42U-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-C8-A12K-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A145-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1JN-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1X6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1Y1-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1IH-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-EW-A1IW-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A66J-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0EU-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A0CH-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A13G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A3RF-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A2FG-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A3EH-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A3QP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A62Y-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AN-A0AJ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0E7-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18S-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1EY-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1JF-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A73W-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A105-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A14P-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LD-A74U-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A0CG-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A1NA-11	BRCA	BRCA_normal_TCGA	normal
TCGA-GI-A2C9-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A7-A0CE-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A7-A0DB-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0BT-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18J-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18Q-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1RC-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0BS-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1ET-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0BM-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DV-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0B3-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1F2-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0E1-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1N6-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0B2-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18L-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18R-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DK-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18V-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A208-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0AZ-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0C3-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AN-A0AK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A40B-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0BP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1XJ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A14O-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A15G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1EV-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E2-A1IG-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1N5-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A7-A13F-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FM-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FU-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E2-A15I-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DZ-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E2-A158-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1RI-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0B7-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DQ-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0BJ-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DT-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E2-A1LB-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1N4-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AC-A2FF-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0B5-11	BRCA	BRCA_normal_TCGA	normal
TCGA-D8-A1XC-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A54X-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A56D-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A06Z-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09I-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0DD-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AC-A23H-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1F8-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FN-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0HA-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1FE-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0DG-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AC-A6IW-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A0U0-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0I1-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0RP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0BG-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1FR-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A08O-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A095-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A2FK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AN-A0FZ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AQ-A04J-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A24R-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A256-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0I2-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0IN-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0AU-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0H5-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1EV-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A2L8-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A27H-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A572-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A2JS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-GM-A3NY-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A66K-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-PE-A5DC-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0CT-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A1G4-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A3IY-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A08S-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A153-11	BRCA	BRCA_normal_TCGA	normal
TCGA-EW-A1P5-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LL-A6FQ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-WT-AB44-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0D1-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07W-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A08Z-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A099-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A23G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A2QI-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A5EH-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1EU-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0SW-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09R-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0H6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0WA-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-C8-A131-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A06T-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A094-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09M-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A2BK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A1KT-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0BV-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0DO-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0HI-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18T-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-C8-A12M-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1JT-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A1N3-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A1R3-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A2P5-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A3Q9-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A4S0-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A06X-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A1KP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0HF-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0W5-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A209-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0BA-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1F6-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A1EW-11	BRCA	BRCA_normal_TCGA	normal
TCGA-A7-A0D9-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AQ-A1H2-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1XV-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1LK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LL-A50Y-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09Q-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09Z-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A0AD-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AR-A1AJ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A096-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A09E-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A0A4-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-EW-A423-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A66P-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-V7-A7HQ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-S3-AA12-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07E-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A084-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A3TN-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A8OR-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A12G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0IM-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A42T-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A27G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A1ND-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1JS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A2P6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A0A1-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A1FV-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A090-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A3YI-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A5XS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A5XU-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1L7-11	BRCA	BRCA_normal_TCGA	normal
TCGA-E9-A1RB-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0BQ-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A18M-11	BRCA	BRCA_normal_TCGA	normal
TCGA-BH-A0E0-11	BRCA	BRCA_normal_TCGA	normal
TCGA-AC-A8OP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A8OQ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AO-A125-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A2B8-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A1RE-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E9-A22A-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-OL-A66H-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0CS-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0CU-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A2-A0EM-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A8-A07S-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1XZ-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AC-A62X-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1J8-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1XY-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A14U-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0EA-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18U-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1JL-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1X5-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0IH-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A0HK-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A18G-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1EN-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-B6-A0IP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-C8-A1HM-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-A7-A26H-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1IF-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A1FC-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-BH-A203-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1B4-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1LL-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-AN-A03X-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LQ-A4E4-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A1JP-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-C8-A12Q-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-D8-A142-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-LD-A9QF-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-UL-AAZ6-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-E2-A1IL-01	BRCA	BRCA_tumor_TCGA	tumor
TCGA-FU-A23K-01	CESC	CESC_tumor_TCGA	tumor
TCGA-DS-A7WH-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A8QF-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A9U7-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A1MP-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A9UY-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A9UC-01	CESC	CESC_tumor_TCGA	tumor
TCGA-HM-A6W2-01	CESC	CESC_tumor_TCGA	tumor
TCGA-RA-A741-01	CESC	CESC_tumor_TCGA	tumor
TCGA-Q1-A5R1-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A2LY-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A8XK-01	CESC	CESC_tumor_TCGA	tumor
TCGA-LP-A5U2-01	CESC	CESC_tumor_TCGA	tumor
TCGA-FU-A2QG-01	CESC	CESC_tumor_TCGA	tumor
TCGA-R2-A69V-01	CESC	CESC_tumor_TCGA	tumor
TCGA-EK-A2RL-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A9V2-01	CESC	CESC_tumor_TCGA	tumor
TCGA-EK-A2IP-01	CESC	CESC_tumor_TCGA	tumor
TCGA-DS-A1OB-01	CESC	CESC_tumor_TCGA	tumor
TCGA-EA-A3QE-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A9UQ-01	CESC	CESC_tumor_TCGA	tumor
TCGA-4J-AA1J-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A1BI-01	CESC	CESC_tumor_TCGA	tumor
TCGA-EA-A44S-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A7UI-01	CESC	CESC_tumor_TCGA	tumor
TCGA-EX-A449-01	CESC	CESC_tumor_TCGA	tumor
TCGA-MY-A5BE-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A958-01	CESC	CESC_tumor_TCGA	tumor
TCGA-VS-A9V1-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A7UE-01	CESC	CESC_tumor_TCGA	tumor
TCGA-DS-A0VK-01	CESC	CESC_tumor_TCGA	tumor
TCGA-ZJ-AB0I-01	CESC	CESC_tumor_TCGA	tumor
TCGA-C5-A3HF-01	CESC	CESC_tumor_TCGA	tumor
TCGA-EK-A2H0-01	CESC	CESC_tumor_TCGA	tumor
TCGA-ZJ-A8QQ-01	CESC	CESC_tumor_TCGA	tumor
