tissue	sample_type	tpm
LUSC	normal	3.6916
LUSC	normal	4.2111
LUSC	normal	3.1145
LUSC	normal	3.7248
LUSC	normal	4.9194
LUSC	normal	3.9589
LUSC	normal	4.235
LUSC	normal	3.9774
LUSC	normal	3.5621
LUSC	normal	3.2587
LUSC	normal	4.1579
LUSC	normal	3.8581
LUSC	normal	3.8013
LUSC	normal	3.7291
LUSC	normal	2.872
LUSC	normal	4.0037
LUSC	normal	3.38
LUSC	normal	3.2328
LUSC	normal	3.7421
LUSC	normal	4.2041
LUSC	normal	4.2495
LUSC	normal	4.1891
LUSC	normal	3.9031
LUSC	normal	4.01
LUSC	normal	3.6771
LUSC	normal	4.2001
LUSC	normal	3.3938
LUSC	normal	4.4457
LUSC	normal	3.573
LUSC	normal	4.0515
LUSC	normal	3.074
LUSC	normal	4.3597
LUSC	normal	3.0145
LUSC	normal	4.1327
LUSC	normal	3.8177
LUSC	normal	3.9147
LUSC	normal	3.7313
LUSC	normal	4.2134
LUSC	normal	2.4252
LUSC	normal	3.9204
LUSC	normal	3.2856
LUSC	normal	3.9108
LUSC	normal	3.652
LUSC	normal	4.3406
LUSC	normal	3.644
LUSC	normal	3.8218
LUSC	normal	4.3597
LUSC	normal	4.5161
LUSC	normal	4.6177
LUSC	normal	4.2412
LUSC	normal	3.3221
LUSC	normal	4.0994
LUSC	normal	4.5699
LUSC	normal	2.9224
LUSC	normal	3.4713
LUSC	normal	3.2112
LUSC	normal	3.6089
LUSC	normal	3.9468
LUSC	normal	3.5863
LUSC	normal	3.6066
LUSC	normal	3.1327
LUSC	normal	4.1458
LUSC	tumor	3.2587
LUSC	tumor	5.9052
LUSC	tumor	4.0216
LUSC	tumor	6.8411
LUSC	tumor	2.3423
LUSC	tumor	5.6162
LUSC	tumor	5.7005
LUSC	tumor	5.522
LUSC	tumor	3.5187
LUSC	tumor	3.3003
LUSC	tumor	4.3031
LUSC	tumor	4.8997
LUSC	tumor	5.1347
LUSC	tumor	3.3814
LUSC	tumor	5.7299
LUSC	tumor	6.3891
LUSC	tumor	7.2236
LUSC	tumor	5.23
LUSC	tumor	6.4454
LUSC	tumor	6.7214
LUSC	tumor	2.3106
LUSC	tumor	5.506421
LUSC	tumor	2.9507
LUSC	tumor	6.3822
LUSC	tumor	5.4555
LUSC	tumor	5.2285
LUSC	tumor	3.5682
LUSC	tumor	6.1577
LUSC	tumor	5.7263
LUSC	tumor	5.436
LUSC	tumor	6.4759
LUSC	tumor	3.5535
LUSC	tumor	5.579
LUSC	tumor	5.1031
LUSC	tumor	4.431
LUSC	tumor	3.8136
LUSC	tumor	5.5629
LUSC	tumor	4.8783
LUSC	tumor	3.9261
LUSC	tumor	4.0713
LUSC	tumor	4.9778
LUSC	tumor	2.9071
LUSC	tumor	5.5675
LUSC	tumor	5.5024
LUSC	tumor	3.4048
LUSC	tumor	3.4075
LUSC	normal	4.6195
LUSC	tumor	4.7539
LUSC	tumor	4.9098
LUSC	tumor	4.5632
LUSC	tumor	5.1823
LUSC	tumor	6.4946
LUSC	tumor	3.8085
LUSC	tumor	3.83
LUSC	tumor	5.1006
LUSC	tumor	3.8778
LUSC	normal	4.2921
LUSC	tumor	5.4196
LUSC	tumor	6.1266
LUSC	normal	4.7121
LUSC	tumor	6.1202
LUSC	normal	4.9915
LUSC	tumor	3.0706
LUSC	tumor	6.0389
LUSC	tumor	6.3988
LUSC	tumor	5.3302
LUSC	normal	4.7127
LUSC	tumor	3.0181
LUSC	tumor	6.8419
LUSC	tumor	6.4983
LUSC	normal	4.3555
LUSC	tumor	6.4086
LUSC	normal	4.9117
LUSC	tumor	3.6748
LUSC	normal	4.6089
LUSC	tumor	7.2847
LUSC	tumor	3.5073
LUSC	normal	4.926
LUSC	tumor	5.1186
LUSC	normal	4.3848
LUSC	tumor	3.6382
LUSC	tumor	2.5112
LUSC	tumor	6.5424
LUSC	tumor	2.5536
LUSC	tumor	6.7514
LUSC	tumor	5.0743
LUSC	tumor	5.4333
LUSC	tumor	4.1571
LUSC	tumor	6.5289
LUSC	tumor	5.9456
LUSC	tumor	7.7215
LUSC	normal	3.6042
LUSC	tumor	0.1257
LUSC	tumor	4.1946
LUSC	normal	4.5485
LUSC	tumor	2.1798
LUSC	tumor	5.8783
LUSC	tumor	3.8249
LUSC	tumor	5.7225
LUSC	tumor	5.542
LUSC	tumor	4.6106
LUSC	tumor	5.8082
LUSC	tumor	3.2677
LUSC	tumor	4.7565
LUSC	tumor	3.7762
LUSC	tumor	5.9605
LUSC	tumor	4.981
LUSC	tumor	3.0602
LUSC	tumor	5.3234
LUSC	tumor	2.8661
LUSC	tumor	5.1518
LUSC	tumor	4.4996
LUSC	tumor	4.8871
LUSC	tumor	3.2096
LUSC	tumor	3.9204
LUSC	tumor	6.466
LUSC	tumor	7.8321
LUSC	tumor	6.5782
LUSC	normal	4.3399
LUSC	tumor	5.3331
LUSC	normal	4.3751
LUSC	tumor	4.8131
LUSC	tumor	5.1831
LUSC	tumor	4.6888
LUSC	tumor	3.2707
LUSC	tumor	2.2019
LUSC	tumor	5.3363
LUSC	tumor	3.3856
LUSC	tumor	3.5174
LUSC	tumor	4.287
LUSC	tumor	4.7981
LUSC	tumor	2.1766
LUSC	tumor	5.6708
LUSC	tumor	5.0888
LUSC	tumor	5.8975
LUSC	tumor	5.5167
LUSC	tumor	5.1371
LUSC	tumor	6.1579
LUSC	tumor	3.1145
LUSC	tumor	5.5853
LUSC	tumor	3.834
LUSC	tumor	3.2405
LUSC	tumor	5.5236
LUSC	tumor	4.2758
LUSC	tumor	2.9432
LUSC	tumor	3.7656
LUSC	tumor	3.5237
LUSC	tumor	2.7572
LUSC	tumor	5.5644
LUSC	tumor	2.2391
LUSC	tumor	5.4019
LUSC	tumor	3.6849
LUSC	tumor	3.9874
LUSC	normal	3.2359
LUSC	tumor	4.4667
LUSC	tumor	4.6849
LUSC	tumor	5.2021
LUSC	tumor	3.3321
LUSC	normal	4.4803
LUSC	tumor	4.7635
LUSC	tumor	6.102
LUSC	tumor	5.4582
LUSC	normal	4.2503
LUSC	tumor	6.4395
LUSC	normal	4.4751
LUSC	tumor	5.4976
LUSC	normal	4.5874
LUSC	tumor	6.8555
LUSC	tumor	5.2891
LUSC	normal	4.3618
LUSC	tumor	4.7049
LUSC	normal	4.6376
LUSC	tumor	5.8977
LUSC	tumor	6.5566
LUSC	normal	4.6165
LUSC	tumor	7.5512
LUSC	normal	4.0037
LUSC	tumor	5.0571
LUSC	tumor	5.9057
LUSC	tumor	5.0423
LUSC	tumor	2.7465
LUSC	tumor	5.4104
LUSC	tumor	3.5324
LUSC	tumor	4.6259
LUSC	tumor	4.4223
LUSC	tumor	4.8689
LUSC	tumor	5.5699
LUSC	tumor	6.082
LUSC	tumor	2.8955
LUSC	tumor	5.9577
LUSC	tumor	5.9957
LUSC	tumor	3.1749
LUSC	normal	4.4496
LUSC	tumor	5.2873
LUSC	normal	4.546
LUSC	tumor	6.7942
LUSC	normal	4.0295
LUSC	tumor	5.6068
LUSC	tumor	5.0588
LUSC	tumor	6.5018
LUSC	tumor	2.0979
LUSC	tumor	3.1637
LUSC	tumor	5.8888
LUSC	tumor	6.6286
LUSC	tumor	3.9002
LUSC	tumor	5.497
LUSC	tumor	6.4634
LUSC	tumor	5.6798
LUSC	tumor	5.6215
LUSC	tumor	2.6114
LUSC	normal	4.225
LUSC	tumor	6.3064
LUSC	tumor	4.1244
LUSC	tumor	3.5863
LUSC	normal	4.8694
LUSC	tumor	3.1588
LUSC	normal	5.0126
LUSC	tumor	6.0211
LUSC	normal	4.1458
LUSC	tumor	4.905
LUSC	normal	4.4223
LUSC	tumor	4.8435
LUSC	tumor	2.4117
LUSC	normal	4.652
LUSC	tumor	6.9981
LUSC	normal	4.4196
LUSC	tumor	4.9175
LUSC	normal	3.9412
LUSC	tumor	6.2976
LUSC	normal	3.9626
LUSC	tumor	5.4992
LUSC	tumor	6.2054
LUSC	tumor	3.2065
LUSC	tumor	5.3118
LUSC	tumor	5.426
LUSC	normal	3.9299
LUSC	tumor	5.4861
LUSC	tumor	6.1983
LUSC	tumor	4.2442
LUSC	tumor	3.8818
LUSC	normal	3.9691
LUSC	tumor	3.9041
LUSC	tumor	5.5398
LUSC	tumor	4.95
LUSC	tumor	4.1228
LUSC	tumor	5.101
LUSC	tumor	4.7291
LUSC	tumor	5.1136
LUSC	tumor	2.1862
LUSC	tumor	4.9322
LUSC	tumor	4.0782
LUSC	tumor	3.7971
LUSC	tumor	5.5696
LUSC	tumor	4.6294
LUSC	tumor	2.9148
LUSC	tumor	4.8684
LUSC	normal	3.7846
LUSC	tumor	2.0004
LUSC	tumor	4.2899
LUSC	tumor	6.4772
LUSC	tumor	6.1439
LUSC	tumor	5.8714
LUSC	tumor	5.6233
LUSC	tumor	6.0683
LUSC	tumor	6.3599
LUSC	tumor	4.4764
LUSC	tumor	2.4649
LUSC	tumor	1.8444
LUSC	tumor	4.5454
LUSC	tumor	5.3205
LUSC	tumor	4.652
LUSC	tumor	4.1946
LUSC	tumor	5.6865
LUSC	tumor	3.9626
LUSC	tumor	3.2752
LUSC	tumor	4.6259
LUSC	tumor	3.5779
LUSC	tumor	5.0027
LUSC	normal	3.5073
LUSC	tumor	6.2329
LUSC	tumor	2.8178
LUSC	tumor	3.7688
LUSC	tumor	3.7857
LUSC	tumor	5.4838
LUSC	tumor	4.9012
LUSC	tumor	7.1697
LUSC	tumor	6.5759
LUSC	tumor	4.9556
LUSC	tumor	3.2722
LUSC	tumor	5.3824
LUSC	tumor	3.2328
LUSC	tumor	4.6006
LUSC	tumor	4.232
LUSC	tumor	1.6695
LUSC	tumor	2.8199
LUSC	tumor	5.5189
LUSC	tumor	5.0743
LUSC	tumor	5.0251
LUSC	tumor	4.1111
LUSC	tumor	5.1115
LUSC	tumor	1.3454
LUSC	tumor	4.7431
LUSC	tumor	4.835
LUSC	tumor	5.0713
LUSC	tumor	5.8919
LUSC	tumor	2.7721
LUSC	tumor	5.327
LUSC	tumor	5.1132
LUSC	tumor	5.2604
LUSC	tumor	3.927
LUSC	tumor	3.1717
LUSC	tumor	4.2758
LUSC	tumor	0.8961
LUSC	tumor	2.8701
LUSC	tumor	5.0566
LUSC	tumor	3.1294
LUSC	tumor	4.9905
LUSC	tumor	4.4784
LUSC	tumor	5.4745
LUSC	tumor	5.3639
LUSC	tumor	5.9794
LUSC	tumor	4.2056
LUSC	tumor	5.7882
LUSC	tumor	4.0799
LUSC	tumor	2.1798
LUSC	tumor	7.0488
LUSC	tumor	6.1924
LUSC	tumor	6.6914
LUSC	tumor	5.4787
LUSC	tumor	5.7785
LUSC	tumor	5.9232
LUSC	tumor	3.3264
LUSC	tumor	5.0224
LUSC	tumor	5.0917
LUSC	tumor	4.5663
LUSC	tumor	5.9946
LUSC	tumor	6.0849
LUSC	tumor	2.5163
LUSC	tumor	4.4529
LUSC	tumor	5.4463
LUSC	tumor	1.9931
LUSC	tumor	2.8034
LUSC	tumor	2.1957
LUSC	tumor	2.8622
LUSC	tumor	3.7539
LUSC	tumor	3.0323
LUSC	tumor	5.5085
LUSC	tumor	3.0002
LUSC	tumor	3.4437
LUSC	tumor	4.8958
LUSC	tumor	6.0974
LUSC	tumor	5.3519
LUSC	tumor	3.3521
LUSC	tumor	6.7249
LUSC	tumor	6.8161
LUSC	tumor	5.2258
LUSC	tumor	5.468
LUSC	tumor	2.7508
LUSC	tumor	3.5124
LUSC	tumor	5.5252
LUSC	tumor	3.7846
LUSC	tumor	3.2189
LUSC	tumor	4.3979
LUSC	tumor	5.2593
LUSC	tumor	-0.6643
LUSC	tumor	3.9337
LUSC	tumor	3.8116
LUSC	tumor	6.3207
LUSC	tumor	6.9145
LUSC	tumor	3.1588
LUSC	tumor	2.6043
LUSC	tumor	4.1515
LUSC	normal	4.6312
LUSC	tumor	4.7751
LUSC	tumor	6.2277
LUSC	tumor	5.3841
LUSC	tumor	6.3098
LUSC	normal	4.6566
LUSC	tumor	4.9246
LUSC	normal	4.1867
LUSC	tumor	5.8677
LUSC	normal	4.6916
LUSC	tumor	5.3761
LUSC	normal	4.7981
LUSC	tumor	2.971
LUSC	tumor	5.8148
LUSC	tumor	5.314
LUSC	normal	4.2526
LUSC	tumor	4.546
LUSC	normal	5.5317
LUSC	tumor	5.9458
LUSC	tumor	6.0781
LUSC	tumor	3.3192
LUSC	tumor	5.2369
LUSC	tumor	5.5772
LUSC	tumor	4.9887
LUSC	tumor	5.7782
LUSC	tumor	5.9331
LUSC	tumor	5.1363
LUSC	tumor	2.5288
LUSC	tumor	5.4845
LUSC	tumor	3.7603
LUSC	tumor	6.0072
LUSC	tumor	6.3519
LUSC	tumor	6.121
LUSC	tumor	4.6983
LUSC	tumor	5.7027
LUSC	tumor	5.778
LUSC	tumor	4.7735
LUSC	tumor	4.9547
LUSC	tumor	5.138
LUSC	tumor	6.0741
LUSC	tumor	5.4706
LUSC	tumor	4.7819
LUSC	tumor	5.9477
LUSC	tumor	4.1604
LUSC	tumor	6.6907
LUSC	tumor	5.6554
LUSC	tumor	3.1377
LUSC	tumor	5.922
LUSC	tumor	6.2502
LUSC	tumor	6.0917
LUSC	tumor	6.6952
LUSC	tumor	5.2292
LUSC	tumor	4.9584
LUSC	tumor	6.2602
LUSC	tumor	6.047
LUSC	tumor	5.4565
LUSC	normal	4.9865
LUSC	tumor	4.9426
LUSC	tumor	5.732
LUSC	tumor	7.8354
LUSC	tumor	4.3869
LUSC	tumor	5.018
LUSC	tumor	5.861
LUSC	tumor	2.7249
LUSC	tumor	5.81
LUSC	tumor	6.0002
LUSC	tumor	5.1981
LUSC	tumor	6.4048
LUSC	tumor	5.533
LUSC	tumor	3.6486
LUSC	tumor	3.5669
LUSC	tumor	6.0446
LUSC	tumor	1.9149
LUSC	tumor	4.0488
LUSC	tumor	3.2973
LUSC	tumor	5.3737
LUSC	tumor	3.1572
LUSC	tumor	2.93
LUSC	tumor	6.5771
LUSC	tumor	5.9561
LUSC	tumor	4.9937
LUSC	tumor	5.8407
LUSC	tumor	4.1923
LUSC	tumor	4.9289
LUSC	tumor	5.7137
LUSC	tumor	3.6578
LUSC	tumor	4.7071
LUSC	tumor	5.6473
LUSC	tumor	4.2951
LUSC	tumor	4.9814
LUSC	tumor	3.335
LUSC	tumor	4.7016
LUSC	tumor	5.465
LUSC	tumor	5.8207
LUSC	tumor	3.5411
LUSC	tumor	3.6428
LUSC	tumor	4.3456
LUSC	tumor	5.6002
LUSC	tumor	4.63
LUSC	normal	5.14
LUSC	tumor	5.0501
LUSC	tumor	6.8867
LUSC	normal	4.4823
LUSC	tumor	5.6882
LUSC	tumor	2.5948
LUSC	tumor	5.6843
LUSC	tumor	6.4581
LUSC	tumor	4.1433
LUSC	tumor	3.8847
LUSC	normal	4.6428
LUSC	tumor	2.7551
LUSC	tumor	6.6094
LUSC	tumor	4.9486
LUSC	tumor	3.1212
LUSC	tumor	5.3306
LUSC	tumor	3.4183
LUSC	tumor	6.9527
LUSC	tumor	5.9148
LUSC	tumor	2.4117
LUSC	tumor	5.1182
LUSC	tumor	5.498
LUSC	tumor	3.0127
LUSC	tumor	4.479
LUSC	tumor	5.3484
LUSC	tumor	5.3248
LUSC	tumor	3.8778
LUSC	tumor	3.2389
LUSC	tumor	6.0993
LUSC	tumor	7.0792
LUSC	tumor	5.1326
LUSC	tumor	5.8146
LUSC	tumor	5.8498
LUSC	tumor	6.5305
LUSC	tumor	2.7594
LUSC	tumor	3.3235
LUSC	tumor	2.9148
LUSC	tumor	3.1717
LUSC	tumor	4.2381
LUSC	tumor	4.3814
LUSC	tumor	4.6944
LUSC	tumor	3.9496
LUSC	tumor	4.9649
LUSC	tumor	5.1006
LUSC	tumor	5.0734
LUSC	tumor	5.7151
LUSC	tumor	4.9681
LUSC	tumor	5.8334
LUSC	tumor	2.108
LUSC	tumor	5.4087
LUSC	tumor	4.1907
LUSC	tumor	5.0666
LUSC	tumor	5.1473
LUSC	tumor	2.7889
LUSC	tumor	5.5383
LUSC	tumor	3.6277
LUSC	tumor	5.4273
LUSC	tumor	3.091
LUSC	tumor	5.6662
LUSC	tumor	4.4797
LUSC	tumor	5.026
LUSC	tumor	5.1482
LUSC	tumor	4.6588
LUSC	tumor	2.3898
LUSC	tumor	3.4648
LUSC	tumor	5.1144
LUSC	tumor	4.2017
LUSC	tumor	5.2227
LUSC	tumor	6.4981
LUSC	tumor	5.07
LUSC	tumor	4.2457
LUSC	tumor	4.7882
LUSC	tumor	5.8268
LUSC	tumor	5.3129
LUSC	tumor	5.5302
LUSC	tumor	6.4463
LUSC	tumor	5.026
MESO	tumor	5.4023
MESO	tumor	5.0833
MESO	tumor	5.1165
MESO	tumor	5.0423
MESO	tumor	5.6862
MESO	tumor	5.7366
MESO	tumor	5.5302
MESO	tumor	6.4086
MESO	tumor	6.0175
MESO	tumor	4.5436
MESO	tumor	6.8764
MESO	tumor	5.174
MESO	tumor	5.5937
MESO	tumor	4.9021
MESO	tumor	5.4767
MESO	tumor	4.1506
MESO	tumor	5.4722
MESO	tumor	4.7624
MESO	tumor	5.4233
MESO	tumor	5.327
MESO	tumor	3.7356
MESO	tumor	6.2561
MESO	tumor	5.48
MESO	tumor	6.1904
MESO	tumor	5.4115
MESO	tumor	5.7895
MESO	tumor	5.489
MESO	tumor	5.5886
MESO	tumor	5.9901
MESO	tumor	6.139
MESO	tumor	6.1609
MESO	tumor	5.0484
MESO	tumor	4.8565
MESO	tumor	5.5448
MESO	tumor	3.3869
MESO	tumor	5.0392
MESO	tumor	4.8773
MESO	tumor	5.5164
MESO	tumor	6.5558
MESO	tumor	5.5735
MESO	tumor	5.7236
MESO	tumor	5.3147
MESO	tumor	5.314
MESO	tumor	4.773
MESO	tumor	5.3284
MESO	tumor	4.9814
MESO	tumor	4.2126
MESO	tumor	4.7269
MESO	tumor	5.856
MESO	tumor	4.5454
MESO	tumor	4.8895
MESO	tumor	6.3572
MESO	tumor	5.6124
MESO	tumor	5.8438
MESO	tumor	5.0175
MESO	tumor	5.6562
MESO	tumor	6.4976
MESO	tumor	5.4715
MESO	tumor	4.8294
MESO	tumor	6.1463
MESO	tumor	6.4795
MESO	tumor	5.1819
MESO	tumor	5.0081
MESO	tumor	4.9208
MESO	tumor	5.658
MESO	tumor	6.4928
MESO	tumor	5.4932
MESO	tumor	6.4813
MESO	tumor	5.1351
MESO	tumor	6.0783
MESO	tumor	5.0532
MESO	tumor	4.9654
MESO	tumor	5.8565
MESO	tumor	4.9069
MESO	tumor	5.5435
MESO	tumor	5.5255
MESO	tumor	5.7568
MESO	tumor	5.2525
MESO	tumor	5.6946
MESO	tumor	6.0063
MESO	tumor	4.4797
MESO	tumor	4.9383
MESO	tumor	6.5944
MESO	tumor	5.5491
MESO	tumor	5.8704
MESO	tumor	5.2426
MESO	tumor	6.3724
OV	normal	3.8886
OV	normal	5.3872
OV	normal	4.2274
OV	normal	5.5289
OV	normal	4.3999
OV	normal	4.9575
OV	normal	4.4945
OV	normal	4.433
OV	normal	4.6713
OV	normal	4.2965
OV	normal	4.0799
OV	normal	3.453
OV	normal	4.0696
OV	normal	5.0977
OV	normal	4.1252
OV	normal	4.5192
OV	normal	5.3162
OV	normal	4.6422
OV	normal	4.041
OV	normal	4.3889
OV	normal	4.5154
OV	normal	4.0375
OV	normal	4.7672
OV	normal	3.9774
OV	normal	3.7877
OV	normal	4.4223
OV	normal	4.4588
OV	normal	5.1107
OV	normal	4.3834
OV	normal	4.8535
OV	normal	5.0264
OV	normal	5.2698
OV	normal	4.8817
OV	normal	4.8156
OV	normal	4.8802
OV	normal	5.2683
OV	normal	5.1111
OV	normal	4.892
OV	normal	4.1482
OV	normal	4.6966
OV	normal	3.5694
OV	normal	5.0343
OV	normal	4.8895
OV	normal	5.331
OV	normal	4.3855
OV	normal	4.7269
OV	normal	5.0045
OV	normal	3.7762
OV	normal	3.7486
OV	normal	4.9887
OV	normal	4.423
OV	normal	4.0909
OV	normal	4.1563
OV	normal	4.9746
OV	normal	4.437
OV	normal	4.4283
OV	normal	5.1478
OV	normal	4.245
OV	normal	5.3147
OV	normal	3.6497
OV	normal	4.8822
OV	normal	5.1264
OV	normal	4.8987
OV	normal	4.9388
OV	normal	4.1384
OV	normal	2.3677
OV	normal	4.5429
OV	normal	3.5791
OV	normal	4.3428
OV	normal	4.8983
OV	normal	3.6972
OV	normal	3.7518
OV	normal	3.4251
OV	normal	4.8525
OV	normal	4.041
OV	normal	5.332
OV	normal	4.6497
OV	normal	4.3456
OV	normal	4.2631
OV	normal	4.6594
OV	normal	4.3793
OV	normal	4.6491
OV	normal	5.096
OV	normal	4.1828
OV	normal	4.5117
OV	normal	4.2669
OV	normal	4.425
OV	normal	4.6617
OV	tumor	2.8562
OV	tumor	5.2936
OV	tumor	5.706
OV	tumor	5.9926
OV	tumor	4.0046
OV	tumor	3.2944
OV	tumor	5.9656
OV	tumor	6.5021
OV	tumor	5.9004
OV	tumor	6.276
OV	tumor	3.2632
OV	tumor	6.5656
OV	tumor	3.3925
OV	tumor	6.0568
OV	tumor	6.4101
OV	tumor	7.3908
OV	tumor	2.8897
OV	tumor	6.4858
OV	tumor	5.7189
OV	tumor	5.7761
OV	tumor	6.5154
OV	tumor	3.5547
OV	tumor	3.0791
OV	tumor	5.8941
OV	tumor	6.152
OV	tumor	5.4443
OV	tumor	5.4333
OV	tumor	6.3868
OV	tumor	2.4908
OV	tumor	1.9034
OV	tumor	6.4845
OV	tumor	5.7258
OV	tumor	6.3995
OV	tumor	6.516
OV	tumor	7.0431
OV	tumor	3.5287
OV	tumor	7.3181
OV	tumor	6.8548
OV	tumor	3.4674
OV	tumor	2.561
OV	tumor	5.8079
OV	tumor	6.1916
OV	tumor	4.0515
OV	tumor	6.1492
OV	tumor	6.3558
OV	tumor	5.1579
OV	tumor	5.9821
OV	tumor	5.3399
OV	tumor	7.3237
OV	tumor	2.7657
OV	tumor	2.8178
OV	tumor	5.4373
OV	tumor	5.7057
OV	tumor	5.6343
OV	tumor	2.8034
OV	tumor	4.1458
OV	tumor	5.5583
OV	tumor	6.3295
OV	tumor	3.0393
OV	tumor	4.8177
OV	tumor	4.0064
OV	tumor	2.4225
OV	tumor	6.0685
OV	tumor	5.7129
OV	tumor	5.5008
OV	tumor	4.6894
OV	tumor	5.9486
OV	tumor	4.7672
OV	tumor	3.9765
OV	tumor	6.029
OV	tumor	6.9705
OV	tumor	3.2096
OV	tumor	5.6577
OV	tumor	6.9131
OV	tumor	4.0118
OV	tumor	2.4198
OV	tumor	5.2987
OV	tumor	2.7401
OV	tumor	2.5313
OV	tumor	6.627
OV	tumor	6.5184
OV	tumor	6.3102
OV	tumor	2.7615
OV	tumor	2.7826
OV	tumor	5.8291
OV	tumor	3.1062
OV	tumor	6.1328
OV	tumor	6.9479
OV	tumor	4.2173
OV	tumor	4.5293
OV	tumor	3.1245
OV	tumor	5.5901
OV	tumor	3.5851
OV	tumor	1.5266
OV	tumor	5.4618
OV	tumor	4.0287
OV	tumor	6.1753
OV	tumor	3.9022
OV	tumor	5.7107
OV	tumor	5.0122
OV	tumor	6.7908
OV	tumor	3.5436
OV	tumor	6.1779
OV	tumor	5.7525
OV	tumor	5.2235
OV	tumor	6.2028
OV	tumor	3.8471
OV	tumor	5.8783
OV	tumor	7.0975
OV	tumor	3.4984
OV	tumor	4.3938
OV	tumor	2.7487
OV	tumor	6.6085
OV	tumor	6.4474
OV	tumor	5.0153
OV	tumor	4.8324
OV	tumor	6.2747
OV	tumor	5.8667
OV	tumor	4.0348
OV	tumor	2.9071
OV	tumor	2.9413
OV	tumor	3.2647
OV	tumor	2.7117
OV	tumor	7.1983
OV	tumor	5.634
OV	tumor	6.1657
OV	tumor	2.3649
OV	tumor	5.2721
OV	tumor	5.44
OV	tumor	5.7046
OV	tumor	5.0773
OV	tumor	7.7433
OV	tumor	6.3681
OV	tumor	4.9955
OV	tumor	5.8273
OV	tumor	5.5333
OV	tumor	6.4002
OV	tumor	2.5462
OV	tumor	6.2058
OV	tumor	3.2707
OV	tumor	6.8516
OV	tumor	6.5759
OV	tumor	7.2042
OV	tumor	6.0061
OV	tumor	2.4225
OV	tumor	6.7185
OV	tumor	6.4491
OV	tumor	6.0542
OV	tumor	2.4225
OV	tumor	5.6059
OV	tumor	4.0619
OV	tumor	6.0361
OV	tumor	5.1526
OV	tumor	6.1847
OV	tumor	6.5247
OV	tumor	6.668
OV	tumor	6.9032
OV	tumor	7.1187
OV	tumor	5.9896
OV	tumor	5.9637
OV	tumor	4.9108
OV	tumor	4.8939
OV	tumor	6.3144
OV	tumor	3.1987
OV	tumor	5.4683
OV	tumor	6.6394
OV	tumor	6.24
OV	tumor	3.449
OV	tumor	4.7629
OV	tumor	6.8505
OV	tumor	2.9205
OV	tumor	5.9189
OV	tumor	6.6703
OV	tumor	3.8218
OV	tumor	7.0277
OV	tumor	6.5086
OV	tumor	5.9556
OV	tumor	6.3509
OV	tumor	5.9603
OV	tumor	5.8266
OV	tumor	5.4098
OV	tumor	7.4366
OV	tumor	6.4614
OV	tumor	2.8542
OV	tumor	6.1449
OV	tumor	6.334
OV	tumor	3.2389
OV	tumor	6.2426
OV	tumor	5.6496
OV	tumor	6.8805
OV	tumor	6.763
OV	tumor	4.5547
OV	tumor	2.2842
OV	tumor	4.0943
OV	tumor	6.2024
OV	tumor	5.2679
OV	tumor	6.0503
OV	tumor	6.9003
OV	tumor	6.2099
OV	tumor	3.5839
OV	tumor	6.9515
OV	tumor	6.7601
OV	tumor	6.0756
OV	tumor	6.2173
OV	tumor	4.3639
OV	tumor	6.5644
OV	tumor	7.232
OV	tumor	6.3749
OV	tumor	5.2687
OV	tumor	5.6197
OV	tumor	4.8294
OV	tumor	6.7795
OV	tumor	6.5821
OV	tumor	3.506
OV	tumor	4.0055
OV	tumor	5.8161
OV	tumor	6.5708
OV	tumor	5.1728
OV	tumor	6.5535
OV	tumor	3.1717
OV	tumor	3.3364
OV	tumor	5.504
OV	tumor	3.4635
OV	tumor	5.735
OV	tumor	2.9052
OV	tumor	3.8915
OV	tumor	3.6184
OV	tumor	6.4184
OV	tumor	2.5363
OV	tumor	6.7467
OV	tumor	7.3126
OV	tumor	5.3579
OV	tumor	5.1433
OV	tumor	6.2329
OV	tumor	4.0653
OV	tumor	5.9402
OV	tumor	5.8679
OV	tumor	7.244
OV	tumor	6.4473
OV	tumor	5.8194
OV	tumor	4.5844
OV	tumor	3.6277
OV	tumor	3.9543
OV	tumor	7.3218
OV	tumor	5.4436
OV	tumor	4.3625
OV	tumor	6.1033
OV	tumor	4.811
OV	tumor	5.7506
OV	tumor	2.7868
OV	tumor	3.0876
OV	tumor	6.9248
OV	tumor	3.1409
OV	tumor	6.6622
OV	tumor	6.2585
OV	tumor	6.3496
OV	tumor	6.0586
OV	tumor	5.9905
OV	tumor	4.1844
OV	tumor	6.5853
OV	tumor	6.2548
OV	tumor	6.2802
OV	tumor	7.8901
OV	tumor	6.1751
OV	tumor	6.8202
OV	tumor	3.6849
OV	tumor	6.5534
OV	tumor	5.51
OV	tumor	6.3915
OV	tumor	6.8617
OV	tumor	5.1811
OV	tumor	5.7586
OV	tumor	3.4997
OV	tumor	6.9999
OV	tumor	6.3677
OV	tumor	2.128
OV	tumor	6.6815
OV	tumor	-9.9658
OV	tumor	5.6317
OV	tumor	4.9552
OV	tumor	4.4263
OV	tumor	3.8729
OV	tumor	6.0945
OV	tumor	6.9772
OV	tumor	6.6539
OV	tumor	5.7445
OV	tumor	6.7726
OV	tumor	6.1875
OV	tumor	3.2526
OV	tumor	6.0913
OV	tumor	6.9246
OV	tumor	6.2813
OV	tumor	5.8276
OV	tumor	5.9538
OV	tumor	3.7982
OV	tumor	2.7007
